0,2
10,2
20,2
30,2
40,2
50,2
60,2
70,2
80,2
90,2
100,3
110,3
120,3
130,3
140,2
150,3
160,3
170,3
180,3
190,3
200,2
210,3
220,2
230,2
240,2
250,2
260,2
270,2
280,2
290,2
300,2
310,2
320,2
330,2
340,2
350,2
360,2
370,1
380,1
390,2
400,2
410,2
420,1
430,2
440,2
450,2
460,2
470,1
480,1
490,2
500,1
510,1
520,1
530,2
540,2
550,1
560,1
570,2
580,2
590,2
600,2
610,2
620,2
630,2
640,2
650,2
660,3
670,3
680,2
690,3
700,2
710,3
720,3
730,2
740,2
750,3
760,2
770,2
780,2
790,2
800,3
810,2
820,3
830,3
840,3
850,2
860,2
870,2
880,2
890,3
900,2
910,2
920,2
930,2
940,2
950,2
960,2
970,2
980,2
990,2
