0,3473
10,3681
20,3656
30,3737
40,3515
50,3633
60,3538
70,3723
80,3521
90,3780
100,3692
110,3789
120,3759
130,3706
140,3631
150,3613
160,3884
170,3659
180,3778
190,3780
200,3573
210,3664
220,3754
230,3795
240,3893
250,3964
260,3753
270,3834
280,3890
290,3931
300,3841
310,4011
320,3915
330,3999
340,3943
350,3893
360,3790
370,3702
380,3704
390,3721
400,3884
410,3767
420,4072
430,3862
440,3938
450,4085
460,4107
470,4029
480,4051
490,4089
500,3998
510,4059
520,4042
530,3810
540,4183
550,4050
560,4020
570,4071
580,3966
590,3975
600,4079
610,3876
620,4133
630,4066
640,4008
650,3939
660,4147
670,3936
680,3949
690,4225
700,4159
710,4011
720,4206
730,4259
740,4060
750,4302
760,4292
770,4067
780,4296
790,4316
800,4308
810,4162
820,4019
830,4093
840,4338
850,4199
860,4211
870,4383
880,4162
890,4321
900,4280
910,4161
920,4115
930,4092
940,4388
950,4168
960,4411
970,4114
980,4228
990,4390
