0,816
10,1044
20,803
30,844
40,961
50,872
60,1050
70,1063
80,1123
90,896
100,1147
110,1101
120,1058
130,947
140,1022
150,1110
160,951
170,1038
180,1101
190,989
200,1207
210,910
220,1054
230,965
240,1106
250,1087
260,1000
270,1104
280,885
290,974
300,980
310,800
320,815
330,1000
340,751
350,884
360,894
370,804
380,838
390,882
400,707
410,705
420,693
430,746
440,826
450,666
460,774
470,678
480,713
490,782
500,658
510,756
520,829
530,841
540,818
550,773
560,876
570,851
580,904
590,928
600,815
610,974
620,967
630,914
640,925
650,932
660,1018
670,852
680,1094
690,878
700,1097
710,1126
720,967
730,1125
740,1089
750,1181
760,1191
770,1185
780,923
790,952
800,995
810,943
820,993
830,982
840,1154
850,1075
860,1015
870,900
880,883
890,1060
900,928
910,1078
920,860
930,810
940,939
950,857
960,959
970,959
980,776
990,739
