0,71
10,62
20,57
30,60
40,67
50,64
60,75
70,72
80,71
90,70
100,74
110,81
120,71
130,74
140,75
150,76
160,88
170,71
180,66
190,82
200,72
210,70
220,72
230,84
240,76
250,82
260,79
270,70
280,69
290,67
300,56
310,56
320,72
330,62
340,66
350,67
360,50
370,49
380,65
390,62
400,57
410,54
420,46
430,60
440,52
450,49
460,48
470,54
480,56
490,54
500,51
510,48
520,55
530,46
540,48
550,58
560,59
570,50
580,53
590,51
600,60
610,61
620,60
630,70
640,75
650,58
660,77
670,71
680,74
690,68
700,82
710,85
720,74
730,75
740,76
750,76
760,67
770,87
780,66
790,74
800,83
810,66
820,72
830,68
840,87
850,80
860,80
870,78
880,76
890,68
900,68
910,77
920,62
930,57
940,57
950,70
960,57
970,68
980,65
990,53
