0,2
10,2
20,3
30,3
40,3
50,3
60,3
70,2
80,3
90,3
100,3
110,3
120,3
130,3
140,3
150,4
160,3
170,3
180,3
190,3
200,3
210,3
220,3
230,3
240,3
250,3
260,3
270,3
280,3
290,2
300,3
310,2
320,2
330,2
340,2
350,3
360,3
370,2
380,2
390,2
400,2
410,2
420,2
430,2
440,2
450,2
460,2
470,2
480,2
490,2
500,2
510,2
520,2
530,2
540,2
550,2
560,2
570,2
580,2
590,3
600,2
610,3
620,3
630,3
640,2
650,3
660,3
670,3
680,3
690,3
700,3
710,2
720,3
730,3
740,3
750,3
760,3
770,3
780,3
790,3
800,3
810,3
820,3
830,3
840,3
850,3
860,3
870,3
880,3
890,3
900,3
910,3
920,3
930,2
940,2
950,3
960,2
970,2
980,2
990,2
