0,50
10,55
20,51
30,49
40,52
50,51
60,51
70,64
80,48
90,49
100,63
110,64
120,51
130,52
140,60
150,68
160,61
170,55
180,57
190,63
200,52
210,54
220,61
230,57
240,58
250,58
260,63
270,56
280,55
290,46
300,50
310,43
320,46
330,41
340,52
350,46
360,51
370,44
380,46
390,36
400,44
410,40
420,45
430,35
440,43
450,37
460,35
470,45
480,40
490,41
500,35
510,38
520,44
530,38
540,40
550,45
560,38
570,38
580,47
590,52
600,46
610,49
620,52
630,51
640,54
650,47
660,58
670,53
680,58
690,59
700,64
710,55
720,52
730,54
740,62
750,57
760,66
770,67
780,60
790,51
800,62
810,66
820,62
830,63
840,52
850,58
860,61
870,48
880,61
890,54
900,50
910,48
920,45
930,51
940,51
950,48
960,52
970,52
980,51
990,41
