0,80
10,86
20,97
30,91
40,90
50,99
60,101
70,97
80,94
90,110
100,99
110,95
120,112
130,106
140,99
150,95
160,93
170,95
180,96
190,89
200,93
210,96
220,104
230,108
240,97
250,101
260,88
270,105
280,98
290,82
300,83
310,78
320,72
330,89
340,83
350,78
360,86
370,74
380,65
390,80
400,62
410,71
420,62
430,61
440,66
450,66
460,72
470,73
480,77
490,59
500,76
510,71
520,69
530,75
540,79
550,79
560,84
570,69
580,66
590,69
600,87
610,86
620,84
630,80
640,77
650,80
660,88
670,82
680,94
690,101
700,104
710,96
720,89
730,91
740,109
750,96
760,92
770,93
780,99
790,104
800,106
810,109
820,113
830,101
840,108
850,95
860,87
870,102
880,99
890,105
900,101
910,85
920,97
930,94
940,96
950,85
960,77
970,84
980,69
990,72
