0,82
10,80
20,85
30,97
40,104
50,93
60,95
70,90
80,109
90,109
100,87
110,101
120,106
130,113
140,103
150,91
160,121
170,109
180,94
190,96
200,111
210,98
220,93
230,92
240,108
250,88
260,108
270,90
280,86
290,104
300,90
310,81
320,86
330,73
340,87
350,79
360,84
370,72
380,73
390,77
400,73
410,64
420,68
430,81
440,78
450,78
460,61
470,61
480,78
490,73
500,75
510,71
520,80
530,67
540,71
550,69
560,73
570,83
580,91
590,74
600,72
610,94
620,76
630,85
640,99
650,100
660,99
670,100
680,94
690,95
700,89
710,101
720,92
730,90
740,91
750,101
760,116
770,91
780,120
790,93
800,97
810,108
820,115
830,93
840,114
850,98
860,106
870,98
880,93
890,105
900,92
910,96
920,95
930,91
940,85
950,99
960,88
970,83
980,79
990,91
