0,90
10,78
20,73
30,77
40,77
50,97
60,82
70,78
80,93
90,102
100,104
110,104
120,87
130,102
140,83
150,83
160,91
170,98
180,98
190,100
200,104
210,86
220,105
230,94
240,88
250,93
260,95
270,78
280,90
290,87
300,74
310,83
320,90
330,74
340,79
350,78
360,66
370,74
380,69
390,75
400,76
410,75
420,72
430,73
440,59
450,56
460,67
470,54
480,72
490,69
500,69
510,71
520,62
530,74
540,65
550,70
560,73
570,76
580,78
590,74
600,76
610,84
620,85
630,73
640,82
650,95
660,93
670,82
680,86
690,86
700,98
710,90
720,100
730,98
740,105
750,91
760,90
770,95
780,86
790,102
800,100
810,103
820,108
830,91
840,86
850,89
860,95
870,77
880,86
890,86
900,82
910,80
920,85
930,90
940,79
950,88
960,71
970,72
980,84
990,79
