0,4
10,3
20,4
30,4
40,4
50,4
60,3
70,5
80,4
90,4
100,4
110,5
120,5
130,4
140,5
150,4
160,4
170,5
180,4
190,5
200,4
210,4
220,5
230,5
240,5
250,4
260,4
270,4
280,4
290,3
300,3
310,3
320,3
330,4
340,4
350,3
360,3
370,3
380,4
390,3
400,3
410,3
420,3
430,3
440,3
450,3
460,3
470,2
480,3
490,3
500,3
510,2
520,3
530,3
540,3
550,3
560,3
570,3
580,3
590,3
600,4
610,4
620,3
630,3
640,4
650,4
660,4
670,4
680,3
690,4
700,4
710,5
720,4
730,4
740,4
750,5
760,4
770,5
780,4
790,4
800,5
810,4
820,4
830,5
840,4
850,4
860,4
870,4
880,4
890,3
900,3
910,4
920,4
930,3
940,4
950,4
960,3
970,3
980,4
990,3
