0,47
10,49
20,63
30,64
40,68
50,55
60,66
70,62
80,61
90,55
100,55
110,67
120,74
130,71
140,70
150,70
160,72
170,61
180,74
190,56
200,71
210,58
220,66
230,65
240,71
250,62
260,68
270,61
280,55
290,53
300,50
310,57
320,53
330,59
340,58
350,54
360,51
370,52
380,47
390,53
400,48
410,49
420,43
430,40
440,41
450,50
460,45
470,39
480,42
490,45
500,41
510,46
520,49
530,50
540,47
550,49
560,45
570,53
580,49
590,52
600,46
610,46
620,53
630,54
640,55
650,52
660,64
670,56
680,59
690,65
700,66
710,60
720,60
730,56
740,72
750,59
760,59
770,75
780,70
790,59
800,68
810,69
820,72
830,56
840,62
850,61
860,63
870,56
880,52
890,65
900,55
910,49
920,58
930,59
940,62
950,53
960,56
970,49
980,48
990,46
