0,872
10,920
20,1061
30,1145
40,1114
50,1168
60,1148
70,1053
80,1271
90,1019
100,1061
110,1321
120,1265
130,1367
140,1186
150,1046
160,1042
170,1078
180,1070
190,1062
200,1215
210,1017
220,1110
230,988
240,1099
250,1211
260,1176
270,954
280,1048
290,1108
300,1004
310,1101
320,1086
330,878
340,894
350,878
360,885
370,903
380,822
390,917
400,865
410,745
420,788
430,903
440,726
450,685
460,796
470,759
480,907
490,853
500,708
510,750
520,812
530,896
540,756
550,967
560,841
570,774
580,946
590,873
600,1001
610,931
620,1120
630,1001
640,1120
650,1098
660,1150
670,1113
680,957
690,1032
700,1233
710,1202
720,1071
730,1060
740,1054
750,1120
760,1298
770,1362
780,1065
790,1056
800,1164
810,1162
820,1066
830,1106
840,1197
850,1312
860,1184
870,1245
880,965
890,1158
900,1085
910,1193
920,1023
930,1166
940,959
950,966
960,937
970,804
980,863
990,923
